client_id,nom,prenom,email,phone,city,country,signup_date,segment,is_vip,birthdate
2010,Petit,Gilbert,gilbert.petit@sfr.fr,0218774669,Neveu,Maroc,2020-05-03,B2C,False,1961-10-05
2011,Faure,Hugues,hugues.faure@hotmail.fr,+33 (0)3 23 20 94 25,Henry-les-Bains,Suisse,2019-01-25,Etudiant,False,1964-09-09
2012,Masse,Franck, FRANCK.MASSE@GMAIL.COM ,06 83 88 94 69,Toussaint,Suisse,2019-02-17,B2C,False,1995-06-07
2013,Devaux,Nathalie,nathalie.devaux@voila.fr,0122435026,Briand,Suisse,2023-09-26,B2C,False,1955-02-15
2014,Lefort,Alphonse,alphonse.lefort@tiscali.fr,0341983587,Delmasdan,Luxembourg,2019-04-20,B2C,False,1946-05-04
2015,De Sousa,Stéphanie,stéphanie.de sousa@noos.fr,+33 (0)1 36 59 56 25,Andre-les-Bains,Suisse,2020-07-08,B2C,False,1982-11-02
2016,Verdier,Michelle,michelle.verdier@hotmail.fr,+33 (0)2 49 35 49 56,Letellier,Luxembourg,2020-01-22,Etudiant,False,1968-05-20
2017,Blot,Margaud,margaud.blot@hotmail.fr,+33 (0)3 49 11 55 83,Masse,Luxembourg,2019-11-08,B2C,False,1961-03-07
2018,De Oliveira,Joseph,joseph.de oliveira@live.com,0321496399,MilletBourg,Maroc,2023-08-07,B2C,False,1948-03-28
2019,Neveu,Hélène,hélène.neveu@ifrance.com,0179942130,Michel-la-Forêt,Canada,2019-01-17,Etudiant,False,1978-03-29
2020,Léger,Gabriel,gabriel.léger@gmail.com,04 96 43 68 17,Lemonnier,Suisse,2021-03-06,Etudiant,False,1963-02-25
2021,Lacombe,Élodie,élodie.lacombe@live.com,0312336900,Sainte Aimé-sur-Mer,Belgique,2025-08-11,B2B,False,1962-07-29
2022,Rossi,  Gilles  ,gilles.rossi@hotmail.fr,04 23 04 18 31,Rémy,Canada,2020-08-22,Etudiant,False,1977-06-27
2023,Blondel,Margot,margot.blondel@wanadoo.fr,+33 1 50 07 10 00,Turpin,Maroc,2024-07-09,B2B,False,1998-03-25
2024,Morel,Stéphane,stéphane.morel@hotmail.fr,08 07 90 77 86,Saint ArnaudeVille,Luxembourg,2019-02-09,B2C,False,1974-02-27
2025,Becker,Robert,robert.becker@hotmail.fr,05 65 56 28 36,Allardboeuf,Canada,2020-02-01,Sénior,True,1947-09-02
2026,Turpin,Timothée,timothée.turpin@sfr.fr,0293436722,Sainte Hélène-la-Forêt,Luxembourg,2019-08-08,B2C,False,1959-11-24
2027,Peltier,Vincent,vincent.peltier@laposte.net,04 68 34 09 72,Coulon-la-Forêt,Belgique,2021-08-16,Etudiant,False,2002-05-20
2028,Da Costa,Thierry,thierry.da costa@dbmail.com,0419389762,Saint Margaud,Suisse,2025-09-01,B2C,False,1980-10-29
2029,Weber,Tristan,tristan.weber@wanadoo.fr,+33 (0)2 62 18 50 05,Neveu,Luxembourg,2019-08-05,B2C,False,1971-08-12
2030,Rolland,Claire,claire.rolland@free.fr,+33 3 66 99 55 82,Weiss,,2021-02-14,B2C,False,1952-03-06
2031,Moreau,Élise,élise.moreau@hotmail.fr,+33 1 52 87 01 48,Lévy-sur-Dijoux,Canada,2019-06-11,B2C,False,1981-06-30
2032,Charrier,Céline,céline.charrier@tiscali.fr,+33 4 27 61 24 44,Prévost-la-Forêt,Canada,2020-08-31,B2B,False,1997-04-21
2033,Moreau,Tristan,tristan.moreau at yahoo.fr,0807030508,Allain,Luxembourg,2020-03-31,Sénior,False,1991-05-19
2034,Thomas,Adélaïde,adélaïde.thomas@bouygtel.fr,+33 (0)8 09 41 43 34,Simon,France,2025-09-01,B2C,False,1991-10-18
2035,Lelièvre,Joséphine,joséphine.lelièvre@gmail.com,+33 3 80 72 52 84,Sainte Danielnec,France,2020-11-15,Etudiant,False,1966-04-01
2036,Blin,Bertrand,bertrand.blin@bouygtel.fr,+33 (0)1 31 53 15 99,Bourgeois,Suisse,2019-11-10,B2C,False,1974-03-11
2037,Boutin,Philippine,philippine.boutin@gmail.com,+33 (0)2 17 67 51 02,Blot-sur-Lopez,France,2019-03-30,B2C,False,1988-12-21
2038,Faivre,Alice,alice.faivre@free.fr,0300010538,Coste,Canada,2019-04-30,B2C,False,1987-01-21
2039,Ribeiro  ,Brigitte, BRIGITTE.RIBEIRO@TISCALI.FR ,0480948137,Tessier,Canada,2019-07-06,B2C,False,1948-07-14
2040,Rousseau,Gérard,gérard.rousseau@yahoo.fr,+33 (0)5 31 20 53 28,Toussaint,Suisse,2019-07-30,Sénior,False,1983-06-30
2041,Paul,Jérôme,jérôme.paul@tele2.fr,+33 1 20 79 95 26,Saint Yves,Suisse,2022-10-19,B2C,False,1995-07-02
2042,Le Roux,Eugène,eugène.le roux@hotmail.fr,+33 8 09 89 18 51,Beckerdan,Luxembourg,2020-08-24,Sénior,False,1998-03-15
2043,Michaud,Tristan, TRISTAN.MICHAUD@IFRANCE.COM ,0581291443,Duvaldan,Suisse,2020-06-24,Sénior,False,1960-10-14
2044,Barbier,  Adèle  ,adèle.barbier@wanadoo.fr,+33 1 92 93 51 24,Devaux,Luxembourg,2019-03-30,B2C,False,1971-05-17
2045,Thierry,Roland, ROLAND.THIERRY@IFRANCE.COM ,+33 3 42 66 00 93,DescampsVille,France,2022-12-06,B2B,False,1976-05-12
2046,Evrard,Christiane,christiane.evrard@free.fr,+33 1 26 74 85 81,Laroche,Belgique,2021-07-25,B2C,False,2004-02-20
2047,Perrot  ,Robert,robert.perrot@tiscali.fr,+33 6 58 60 03 61,Leleudan,France,2019-02-21,Etudiant,False,1966-04-01
2048,Gimenez,Michelle,michelle.gimenez@voila.fr,+33 (0)1 12 89 45 85,Pons,Luxembourg,2021-06-17,Etudiant,False,1956-12-28
2049,Devaux,Victoire, VICTOIRE.DEVAUX@LIVE.COM ,08 01 81 55 66,Marteldan,Luxembourg,2020-07-26,B2C,False,1998-10-26
2050,Vidal,Laure, LAURE.VIDAL@BOUYGTEL.FR ,+33 (0)3 62 87 13 12,Raymond-sur-Mer,Maroc,2019-03-04,Etudiant,False,1972-09-17
2051,Legrand,Pénélope, PÉNÉLOPE.LEGRAND@TISCALI.FR ,0305549126,Leleu,Canada,2020-03-23,Etudiant,False,1991-01-14
2052,Charpentier,Alexandria,alexandria.charpentier@laposte.net,+33 (0)1 01 59 87 65,Couturier,France,2020-04-28,B2C,False,2004-07-02
2053,Bourgeois,Frédérique,frédérique.bourgeois@free.fr,+33 4 51 22 74 85,Duboisnec,Belgique,2019-05-13,B2C,False,1949-02-12
2054,Texier,Joseph,joseph.texier@sfr.fr,0425126605,Saint Henriboeuf,Belgique,2024-10-27,B2C,False,1995-07-10
2055,Lebreton,Corinne,corinne.lebreton at yahoo.fr,+33 (0)1 71 93 99 21,Peltier,Canada,2022-10-16,B2B,False,1999-02-02
2056,Bonnet,Alexandrie,alexandrie.bonnet at bouygtel.fr,0567212718,Sainte Margaud,Belgique,2021-03-18,B2B,False,2004-07-29
2057,Auger,Virginie,virginie.auger@yahoo.fr,0331255103,Sainte Joséphine,Maroc,2020-03-28,B2C,False,1948-11-29
2058,Benoit,Simone,simone.benoit@laposte.net,+33 (0)2 73 02 72 25,Sainte Guydan,Maroc,2020-01-23,Etudiant,False,1997-08-24
2059,De Sousa,Luc,luc.de sousa@tiscali.fr,0149517054,Monnier,France,2021-02-07,B2C,False,1971-03-01
2060,Masse,Benoît,benoît.masse@wanadoo.fr,02 33 88 45 82,Bouvier,Belgique,2020-07-29,B2C,False,1949-07-21
2061,Dupont,Lucie,lucie.dupont@yahoo.fr,01 17 15 09 38,Gonzalez,Maroc,2019-02-16,Sénior,False,2006-02-26
2062,Riou,André,andré.riou@club-internet.fr,0659232742,Carpentier,Luxembourg,2020-06-08,B2C,False,1969-12-10
2063,Petit,Geneviève, GENEVIÈVE.PETIT@BOUYGTEL.FR ,+33 4 25 87 26 13,Lebon-la-Forêt,Canada,2022-04-13,B2B,False,1957-09-10
2064,Camus,Geneviève,geneviève.camus@laposte.net,06 36 53 59 18,Sainte Charlesboeuf,Luxembourg,2020-03-24,B2C,False,1995-11-22
2065,Collet,Guillaume,guillaume.collet@hotmail.fr,04 27 47 29 34,Sainte Jeanne-sur-Mer,France,2019-02-08,B2C,False,1971-05-20
2066,Gay,Nathalie,nathalie.gay@sfr.fr,0619450313,Sainte DavidBourg,Luxembourg,2022-01-31,B2C,False,1961-08-06
2067,Poulain,Patrick,patrick.poulain@yahoo.fr,+33 3 01 17 24 73,Vaillant,Suisse,2019-06-14,B2C,False,1961-10-27
2068,Masson,Pénélope,pénélope.masson@free.fr,+33 (0)3 22 67 40 35,Sainte Lucas,France,2019-08-07,B2C,False,1956-10-16
2069,Teixeira,David,david.teixeira@gmail.com,+33 5 57 71 39 19,Bernierdan,Belgique,2019-05-12,B2C,False,1951-08-01
2070,Gautier,Sébastien,sébastien.gautier@voila.fr,+33 (0)6 77 58 45 36,Saint Thérèseboeuf,Suisse,2019-10-20,B2C,False,1962-06-14
2071,Valentin,Hélène,hélène.valentin@tele2.fr,+33 5 14 23 07 41,Legros-sur-Rey,Maroc,2021-10-28,Etudiant,False,1992-09-29
2072,Bazin,Virginie,virginie.bazin@tiscali.fr,0809466359,,Suisse,2020-06-18,B2C,False,1988-02-21
2073,Lemonnier,Alfred,alfred.lemonnier@voila.fr,03 80 79 41 54,,Canada,2019-06-17,B2C,False,1952-10-04
2074,Lemoine,Théophile,théophile.lemoine@bouygtel.fr,06 09 52 12 43,Prévost-sur-Mer,France,2023-03-15,B2C,True,1955-09-06
2075,Mallet,Élodie,élodie.mallet@wanadoo.fr,+33 3 34 17 28 67,Morvan,Belgique,2023-03-26,VIP,True,1989-08-07
2076,Le Goff,Michelle,michelle.le goff@dbmail.com,03 79 46 83 05,Pichon,Maroc,2023-02-01,Etudiant,False,2006-11-19
2077,Da Costa,Chantal,chantal.da costa@live.com,0807675294,Diasdan,Luxembourg,2019-07-19,B2C,False,1972-10-29
2078,Vasseur,Eugène,eugène.vasseur@gmail.com,+33 3 44 66 56 72,Saint Caroline,Maroc,2020-03-14,B2C,False,1998-12-31
2079,Charpentier,Noémi,noémi.charpentier@ifrance.com,0513804732,Guillot-sur-Auger,France,2025-09-01,VIP,True,1957-11-12
2080,Jacquet,Auguste,auguste.jacquet@yahoo.fr,+33 (0)6 90 50 68 87,Duval-sur-Pruvost,Belgique,2021-12-15,Sénior,False,1984-05-17
2081,Blin,Éléonore,éléonore.blin@club-internet.fr,+33 (0)3 36 22 04 98,Millet,Canada,2019-01-21,B2C,False,1956-02-13
2082,Delannoy,Michelle,michelle.delannoy@laposte.net,+33 1 29 13 26 36,Ruiz,Belgique,2019-02-19,Etudiant,False,1958-04-17
2083,Pires,Rémy,rémy.pires@orange.fr,+33 (0)6 16 55 92 44,Albert,France,2020-03-31,VIP,True,1994-01-10
2084,Barthelemy,Sophie,sophie.barthelemy@live.com,+33 (0)4 43 09 28 70,Lambert,Belgique,2023-10-18,Sénior,False,2004-08-29
2085,Martin,Alfred,alfred.martin@club-internet.fr,0801058084,Rossi,Belgique,2020-07-18,Etudiant,False,1990-05-26
2086,Blot,Arthur, ARTHUR.BLOT@IFRANCE.COM ,+33 1 39 38 38 96,Cousin-sur-Laporte,France,2020-05-17,B2C,False,1957-06-10
2087,Huet,Martin,martin.huet@noos.fr,+33 (0)1 08 88 36 70,Saint Nicole,,2019-03-23,B2C,False,1978-04-24
2088,Ledoux,Philippine, PHILIPPINE.LEDOUX@NOOS.FR ,0356112886,Noël,Canada,2021-02-19,B2B,False,1983-12-14
2089,Bonnin,Augustin,augustin.bonnin@wanadoo.fr,+33 2 80 01 98 61,Sainte PhilippineVille,France,2022-06-14,B2C,False,1991-11-30
2090,Boulanger,  Alice  , ALICE.BOULANGER@ORANGE.FR ,+33 6 69 91 95 64,David,France,2019-12-16,B2C,False,1983-12-15
2091,Rousseau,Henri,henri.rousseau@dbmail.com,01 22 68 77 26,Hoareau-sur-Mer,Maroc,2021-12-26,Sénior,False,1979-09-08
2092,Marchal,Roger,roger.marchal@tiscali.fr,0191098554,OlivierBourg,Canada,2025-09-01,Sénior,False,1980-10-12
2093,Gilles,Agnès,agnès.gilles@gmail.com,+33 (0)8 07 01 49 02,Guillaume-la-Forêt,Maroc,2019-06-16,Etudiant,False,1989-04-17
2094,Guillon,Renée,renée.guillon@gmail.com,0192289591,GuillotVille,France,2020-06-24,B2C,False,1992-07-06
2095,Georges,Stéphanie,stéphanie.georges@tiscali.fr,+33 (0)2 77 82 30 32,Sainte Joséphine-les-Bains,Belgique,2019-09-05,B2C,False,1961-12-25
2096,Verdier,Emmanuel,emmanuel.verdier@laposte.net,+33 8 04 75 01 45,Sainte Manon-les-Bains,Belgique,2022-02-23,Etudiant,False,2000-10-23
2097,Duhamel,Adrien,adrien.duhamel@bouygtel.fr,+33 (0)4 79 82 17 65,Robin,Suisse,2020-09-21,Etudiant,False,1965-10-11
2098,Tanguy,Isabelle, ISABELLE.TANGUY@BOUYGTEL.FR ,06 84 65 82 29,Lamyboeuf,France,2021-01-04,Etudiant,False,1956-12-08
2099,Pierre,Agathe,agathe.pierre@yahoo.fr,+33 (0)6 59 53 51 54,David,Suisse,2022-03-13,B2C,False,1973-09-25
2100,Pelletier,  Charles  ,charles.pelletier@sfr.fr,+33 5 98 86 56 02,Raymond,Luxembourg,2020-01-04,Etudiant,False,1975-08-30
2101,Pottier,Stéphane,stéphane.pottier@dbmail.com,01 08 63 48 53,Saint ThomasVille,Maroc,2023-12-06,Etudiant,False,1998-08-12
2102,Aubert,Madeleine,madeleine.aubert@club-internet.fr,+33 2 52 61 71 63,Saint Édouard,Belgique,2020-07-09,B2C,False,1986-09-25
2103,Rolland,  Manon  ,manon.rolland@bouygtel.fr,+33 1 39 21 61 07,Louis-sur-Boutin,Belgique,2019-05-06,Etudiant,False,1982-10-23
2104,Carlier,Tristan,tristan.carlier@ifrance.com,0145226964,Blanchet,Suisse,2021-05-18,Etudiant,False,2003-10-04
2105,Barthelemy,Simone,simone.barthelemy@live.com,0690396670,Sauvage-les-Bains,Maroc,2022-02-24,B2C,False,1997-01-20
2106,Brunel,Émilie,émilie.brunel@tiscali.fr,+33 (0)3 63 10 16 92,Sainte Inès-sur-Mer,Belgique,2019-10-06,B2C,False,1950-02-05
2107,Alves,Timothée,timothée.alves@dbmail.com,0647957815,Millet,France,2022-11-21,B2B,False,1954-07-20
2108,Cordier,Théophile,théophile.cordier@tele2.fr,08 05 67 81 03,DidierVille,Belgique,2023-09-24,B2C,False,1997-03-16
2109,Loiseau,Philippine,philippine.loiseau@orange.fr,0100355391,Sainte Claire,Luxembourg,2019-08-25,B2C,False,1998-04-07
2110,Humbert,Agnès,agnès.humbert@gmail.com,+33 (0)4 86 49 51 20,Barre-sur-Guilbert,Maroc,2025-09-01,B2B,False,2003-02-11
2111,Maury,Aimée,aimée.maury@tiscali.fr,+33 8 03 85 04 95,Jacob-sur-Mer,Luxembourg,2019-04-21,B2C,False,2006-11-02
2112,Lemonnier,Yves,yves.lemonnier@live.com,0270203296,Rousset-sur-Mer,France,2019-06-14,B2C,False,1957-08-11
2113,Foucher,René,rené.foucher@wanadoo.fr,+33 (0)1 89 30 52 02,Descamps,Luxembourg,2019-05-29,Etudiant,False,1965-09-13
2114,Hubert,Martin,martin.hubert@free.fr,01 66 27 21 75,Sainte Jean,Canada,2023-06-27,Sénior,False,1989-06-27
2115,Meyer,Dorothée,dorothée.meyer@free.fr,+33 1 20 47 79 18,Benard-les-Bains,France,2021-02-14,B2C,False,1987-05-06
2116,Paris,Laurent,laurent.paris@bouygtel.fr,0389981823,Coulonnec,Suisse,2019-05-01,B2C,False,1958-06-05
2117,Charpentier,Martin,martin.charpentier at tiscali.fr,+33 (0)5 19 34 17 94,Simon,Maroc,2020-02-28,Etudiant,False,1995-07-29
2118,Schmitt,Virginie,virginie.schmitt@tiscali.fr,+33 (0)1 81 08 64 39,Marty,Canada,2020-11-28,B2B,False,1958-03-16
2119,Lemonnier,Christophe,christophe.lemonnier@bouygtel.fr,0105549898,Sainte Grégoire,Maroc,2019-03-05,B2C,False,1945-10-09
2120,Dufour,Renée,renée.dufour@tiscali.fr,+33 (0)1 57 17 62 21,Michaud,Belgique,2023-04-12,B2C,False,1997-04-29
2121,Blot,Georges,georges.blot at ifrance.com,+33 (0)5 81 61 33 59,Ribeiro,Belgique,2022-04-03,B2C,False,1949-06-23
2122,Olivier,Alfred,alfred.olivier@tiscali.fr,+33 3 49 35 81 96,Saint Clémence,France,2020-05-28,B2B,False,1955-11-02
2123,Breton,Michèle,michèle.breton at dbmail.com,02 74 58 76 95,Rivière-la-Forêt,France,2025-09-01,Etudiant,False,2000-12-27
2124,Da Costa,Julie, JULIE.DA COSTA@NOOS.FR ,0531300215,Baron,Canada,2020-01-30,Etudiant,False,1958-05-02
2125,Caron,  Maryse  ,maryse.caron@gmail.com,+33 1 34 92 55 70,Hoarau-les-Bains,,2025-09-01,Etudiant,False,1958-05-06
2126,Sauvage,Gabrielle,gabrielle.sauvage@ifrance.com,0150203822,Bonnin,Canada,2021-03-15,B2C,False,1963-09-02
2127,Teixeira,Michelle,michelle.teixeira@dbmail.com,0233296401,Sainte Alex-la-Forêt,Luxembourg,2021-01-05,B2C,False,1997-09-16
2128,Berger,Hugues,hugues.berger@yahoo.fr,0808016565,Saint Camillenec,Belgique,2019-05-13,B2B,False,1963-01-10
2129,Laroche,Diane, DIANE.LAROCHE@TISCALI.FR ,04 65 64 89 74,Saint Colette,,2023-04-09,Etudiant,False,1987-04-23
2130,Lacroix,Françoise,françoise.lacroix@club-internet.fr,+33 8 01 87 00 78,Lagarde,Suisse,2020-02-12,Etudiant,False,1966-03-08
2131,Gonzalez,Denis, DENIS.GONZALEZ@YAHOO.FR ,0800211119,Thomasnec,Luxembourg,2019-05-10,B2C,False,1984-01-14
2132,Thomas,Noël,noël.thomas@voila.fr,+33 (0)3 64 12 06 20,Leleunec,Belgique,2019-01-10,B2C,False,1987-03-16
2133,Lambert,Camille,camille.lambert@ifrance.com,08 07 81 06 13,MartelVille,Suisse,2020-08-21,Etudiant,False,1973-04-17
2134,Blanc,Auguste,auguste.blanc@free.fr,01 49 58 67 36,CourtoisVille,Belgique,2020-07-01,Etudiant,False,1961-05-16
2135,Hubert,Geneviève,geneviève.hubert@ifrance.com,06 32 82 66 17,Saint Alain,Canada,2021-07-16,VIP,True,1994-10-12
2136,Blanchet,Patricia,patricia.blanchet@ifrance.com,+33 1 85 98 50 80,Poulain,Canada,2023-06-02,B2C,False,1975-07-21
2137,Marin,Jacques,jacques.marin@sfr.fr,+33 6 93 28 09 89,Sainte Cécile-sur-Mer,Canada,2019-03-02,Etudiant,False,1984-01-24
2138,Gimenez,Éric, ÉRIC.GIMENEZ@ORANGE.FR ,+33 6 74 15 91 56,,Suisse,2021-08-17,Etudiant,False,1984-05-19
2139,Moreno,Hortense,hortense.moreno@laposte.net,+33 5 01 98 49 88,Lopez,Belgique,2019-06-01,B2B,False,1978-04-24
2140,Mendès,Alexandria,alexandria.mendès@tiscali.fr,+33 (0)5 86 83 20 06,Lacroix,Maroc,2022-11-26,B2C,False,1965-03-09
2141,Chartier,Théophile,théophile.chartier@bouygtel.fr,+33 6 59 37 61 69,Maillot,France,2022-06-02,B2B,False,1986-01-15
2142,Bodin,André,andré.bodin@free.fr,+33 2 09 97 35 82,Saint Gillesdan,Belgique,2020-07-22,B2C,False,2002-05-01
2143,Gaillard,Xavier, XAVIER.GAILLARD@NOOS.FR ,01 78 71 00 58,Marchal,Canada,2021-06-23,Etudiant,False,1963-09-18
2144,Toussaint,Michèle,michèle.toussaint@orange.fr,+33 (0)8 00 02 41 13,Sainte Laurence,Luxembourg,2019-10-03,Etudiant,False,1981-10-04
2145,Dupuy,  Marcel  ,marcel.dupuy@club-internet.fr,+33 6 63 62 10 61,Laporte,Canada,2020-04-10,Sénior,True,1955-03-30
2146,Lucas,Jérôme,jérôme.lucas@yahoo.fr,0333828351,Saint Roland-les-Bains,Luxembourg,2022-06-12,Etudiant,True,1983-10-22
2147,Schmitt,Laetitia, LAETITIA.SCHMITT@BOUYGTEL.FR ,+33 1 53 78 22 89,Bonnet,France,2020-03-24,B2C,False,2005-12-12
2148,Dumont,Arnaude,arnaude.dumont@gmail.com,03 78 45 37 61,Boutin-sur-Vaillant,Suisse,2019-11-20,VIP,True,2004-09-23
2149,Delmas,Henri,henri.delmas@free.fr,0800276655,Sainte Charlotte-les-Bains,Canada,2020-05-12,B2B,False,1968-02-27
2150,Blin,Frédéric, FRÉDÉRIC.BLIN@DBMAIL.COM ,+33 8 06 67 25 61,Vincent-les-Bains,Belgique,2022-07-10,Sénior,False,1972-01-02
2151,Duval,Stéphane,stéphane.duval@tele2.fr,+33 (0)4 17 30 09 06,Chartier-sur-Bègue,Luxembourg,2019-10-26,B2C,False,1988-01-14
2152,Lefèvre,Pénélope,pénélope.lefèvre@sfr.fr,0337221605,Royer,France,2019-05-20,B2C,False,1972-11-27
2153,Collin,Thibault, THIBAULT.COLLIN@YAHOO.FR ,08 05 31 10 93,Sainte Marcelle,Canada,2021-06-27,Etudiant,False,1949-09-26
2154,Launay,Frédéric,frédéric.launay@hotmail.fr,+33 (0)1 86 06 42 98,Lemaître-sur-Guillon,Luxembourg,2022-06-30,B2C,False,1951-06-20
2155,Gautier,  Élise  ,élise.gautier@bouygtel.fr,0521570563,Dos Santos,France,2019-03-19,B2C,False,1975-01-30
2156,Lopez,Antoine,antoine.lopez at wanadoo.fr,+33 (0)2 36 82 43 74,Delahaye,France,2019-07-20,B2B,False,1992-04-09
2157,Gaillard,Susanne,susanne.gaillard@noos.fr,0626398269,RodriguesVille,Belgique,2019-04-22,B2B,False,1959-01-14
2158,Laurent,Renée,renée.laurent@orange.fr,0604758657,Morel-sur-Mace,Belgique,2019-11-09,B2C,False,1985-09-24
2159,Monnier,Emmanuel,emmanuel.monnier@wanadoo.fr,+33 6 24 74 30 04,Dijoux,France,2020-03-12,B2C,False,1987-05-21
2160,Jacquet,Jacques,jacques.jacquet at yahoo.fr,+33 (0)2 08 05 66 58,Loiseau-la-Forêt,Luxembourg,2021-10-05,B2C,False,1957-06-02
2161,Berger  ,Aimée,aimée.berger@yahoo.fr,+33 (0)6 15 37 76 51,Saint Isaacdan,Suisse,2021-02-07,Etudiant,False,1993-01-14
2162,De Sousa,Alphonse,alphonse.de sousa@tele2.fr,+33 6 57 38 64 49,Blotboeuf,Maroc,2020-12-09,B2C,False,1983-07-05
2163,Dupuy,Catherine,catherine.dupuy@sfr.fr,0322659498,Thierry,Canada,2019-11-14,B2C,False,1953-10-01
2164,Louis,Adrienne,adrienne.louis@tiscali.fr,08 09 39 90 42,Mauryboeuf,Canada,2022-09-06,B2C,False,1982-10-03
2165,Moreno,Charlotte,charlotte.moreno@tiscali.fr,0361868802,Legrand,Luxembourg,2020-04-10,B2C,False,1951-11-13
2166,Fleury,Xavier,xavier.fleury@sfr.fr,+33 2 93 47 34 43,Thomas-sur-Goncalves,Canada,2025-09-01,B2C,False,1996-03-10
2167,Schmitt,Louis,louis.schmitt@ifrance.com,+33 (0)1 46 91 85 93,Sainte Mathilde,Canada,2021-01-04,B2C,False,1994-12-15
2168,Reynaud,Marine, MARINE.REYNAUD@CLUB-INTERNET.FR ,+33 1 28 87 81 41,Le Roux,Luxembourg,2019-04-09,B2B,False,1959-11-11
2169,David,Zoé,zoé.david@gmail.com,+33 (0)5 82 46 82 95,Bourdon-les-Bains,Suisse,2021-04-03,VIP,True,1977-11-28
2170,Couturier,Jérôme,jérôme.couturier@hotmail.fr,+33 3 14 44 90 69,Sainte Benoît,France,2019-10-15,B2C,False,2003-04-03
2171,Guichard,André,andré.guichard@yahoo.fr,+33 5 27 94 58 36,Thomas-la-Forêt,Belgique,2021-04-26,B2C,False,1995-11-26
2172,Munoz,Andrée,andrée.munoz@orange.fr,+33 5 36 05 73 92,Saint Émilieboeuf,Suisse,2019-02-22,Etudiant,False,1997-11-11
2173,Martin,Virginie,virginie.martin@tiscali.fr,+33 (0)1 51 35 03 08,Monnier-la-Forêt,Canada,2019-05-21,B2C,False,1956-02-19
2174,Ferrand,Aimé,aimé.ferrand@bouygtel.fr,0157329072,Marion-sur-Ledoux,Suisse,2022-11-14,B2C,False,2002-07-21
2175,Rousset,Élodie, ÉLODIE.ROUSSET@NOOS.FR ,05 40 54 08 76,LegrandVille,Luxembourg,2019-07-08,B2C,False,1975-06-14
2176,Bouvet,Tristan,tristan.bouvet@ifrance.com,0114127183,Saint Alice,,2022-08-17,Etudiant,False,1971-05-23
2177,Peltier,Agnès,agnès.peltier@tele2.fr,+33 8 00 15 27 81,Sainte Emmanuel,Belgique,2019-08-28,B2C,False,1950-06-23
2178,Roche,Anouk,anouk.roche@sfr.fr,03 13 20 07 64,Vaillant,Belgique,2021-01-21,Etudiant,True,1998-02-23
2179,Blanchet  ,Eugène,eugène.blanchet@voila.fr,0192249038,Lefort-les-Bains,Suisse,2021-05-14,B2C,False,1990-10-02
2180,Giraud  ,  Anouk  ,anouk.giraud@yahoo.fr,+33 6 07 81 43 09,Saint Henriette,Belgique,2020-06-08,B2C,False,1981-11-22
2181,Ollivier,Jeanne,jeanne.ollivier@laposte.net,+33 (0)6 96 28 83 60,Picard,,2019-09-23,Etudiant,False,1995-08-17
2182,Wagner,Georges, GEORGES.WAGNER@IFRANCE.COM ,03 58 51 14 65,Teixeira,Luxembourg,2019-06-24,B2C,False,2001-09-10
2183,Godard,Anouk, ANOUK.GODARD@GMAIL.COM ,+33 5 20 43 49 27,Philippe,France,2019-01-25,B2B,False,1989-09-01
2184,Jacob,Thibault,thibault.jacob@laposte.net,0316450840,Faure,Belgique,2019-09-22,B2C,True,2003-06-27
2185,Michel,Émile,émile.michel@live.com,02 01 84 50 08,Saint Étienne,Suisse,2021-02-11,B2C,False,1970-03-08
2186,Bonnin,Hugues,hugues.bonnin@tiscali.fr,+33 (0)6 45 92 46 00,Sainte Stéphanie,Luxembourg,2024-07-26,Etudiant,False,2006-05-12
2187,Charpentier,Frédérique,frédérique.charpentier@voila.fr,+33 4 65 52 12 47,Bailly,Maroc,2023-02-05,B2C,False,1997-09-11
2188,Roche,Juliette,juliette.roche at hotmail.fr,06 09 86 78 70,Toussaint-sur-Mer,Luxembourg,2021-11-26,B2C,False,1968-08-18
2189,Guilbert,Margaret,margaret.guilbert@dbmail.com,+33 (0)4 17 94 89 47,Coulon,France,2022-02-07,Sénior,False,1991-08-27
2190,Poirier,Adrienne,adrienne.poirier@free.fr,+33 6 50 95 48 59,Saint Alfred,France,2021-03-09,B2C,False,1985-02-28
2191,Berger,Théophile,théophile.berger@noos.fr,0394412136,Aubert,,2019-08-09,B2C,False,1961-10-13
2192,Pereira,Olivie,olivie.pereira@ifrance.com,02 41 56 60 00,Texier-sur-Blanc,Belgique,2023-10-02,B2C,False,1992-07-19
2193,Albert,Inès,inès.albert@sfr.fr,0243875931,Guibertdan,Belgique,2021-03-21,B2C,False,1977-08-09
2194,Moulin,Aimé,aimé.moulin@club-internet.fr,+33 6 31 86 70 01,Valléenec,Belgique,2020-08-23,B2C,False,1959-08-04
2195,Leclercq,Charlotte, CHARLOTTE.LECLERCQ@LIVE.COM ,+33 (0)5 24 66 48 18,Saint Rémydan,Maroc,2019-03-27,B2C,False,1968-10-03
2196,Ledoux,Maurice,maurice.ledoux at voila.fr,01 00 89 30 75,Jean-sur-Mer,Luxembourg,2020-03-08,Etudiant,False,1979-08-10
2197,Ramos,Virginie,virginie.ramos@voila.fr,0483611953,Robert-les-Bains,Luxembourg,2020-03-26,B2B,False,2004-10-06
